anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk	season	episode
		sister:1				what:1,halls:1,have:1	soul:1			25	3	8
										26	3	8
		may:1								27	3	8
	gods:1,ladies:1	man:1		ladies:1,men:1,man:1		grace:2,thank:1	soul:1			28	3	8
		brown:1,shocking:1,kind:1,poison:1		chicken:2		like:2,kind:1,have:1,that:1		taste:1,shocking:1		29	3	8
	good:2	matter:1,pay:1				that:4,good:2,have:2,had:1		thought:1,bite:1,trust:1,somehow:1		30	3	8
		mother:2,brought:1,part:1,demands:1,sisters:1,next:1	grabbed:1	girl:1,demands:1		looks:1		whom:1,chose:1,birth:1		31	3	8
	gods:1,god:1					what:2,have:1,that:1				32	3	8
						what:2,have:2		trust:1,show:1		33	3	8
	blood:3	kings:1,king:1				what:1,won:1,grace:1,have:1				34	3	8
										35	3	8
		king:2,brother:2,son:2,sister:1,grandson:1,mother:1,marry:1				grandson:1,that:1				36	3	8
		pardon:1,man:1		man:1		perhaps:1,than:1,that:1				37	3	8
	god:1	brothel:1,make:1,man:1,drinking:1,match:1,next:1		child:2,myself:1,man:1		what:1,have:1,shall:1,joke:1,had:1,than:1,wine:1		tits:1	tits:1	38	3	8
	nobody:1					what:1,cares:1				39	3	8
		uncle:2,passes:1,maybe:1,matter:1,pay:1,married:1	bedding:2	lady:1		that:2,grace:2,what:1,like:1,have:1,respect:1,true:1,thank:1		passes:1,hold:1,how:1	passes:1	40	3	8
fucking:1,made:1	wooden:1,manhood:1,ladies:1	king:1,uncle:1,made:1,command:1,fucking:1,manhood:1	bedding:2,wooden:1,bed:1	manhood:1,ladies:1,command:1	made:1	what:2,grace:2,joke:1,won:1		fucking:1,manhood:1,cock:1	fucking:1,cock:1	41	3	8
	mood:1	small:1,uncle:1,man:1		girl:1,man:1		won:1,grace:1,have:1,agree:1		cock:1,honesty:1	cock:1	42	3	8
						that:2				43	3	8
		commanded:1,make:1,exactly:1,marriage:1,consummate:1		commanded:1		what:1,has:1,won:1,have:1		how:1		44	3	8
										45	3	8
fucked:1			bed:1			won:2,what:1,share:1		fucked:1	fucked:1	46	3	8
		reasonably:1				grace:2,took:1,either:1,hope:1		how:1,hope:1		47	3	8
	gods:1,good:1,dies:1	reasonably:1,master:1			harsh:1	athjahakar:2,what:1,good:1,hakar:1,harsh:1,athjahaka:1,grace:1		bit:1		48	3	8
		man:2		man:2,girl:1		what:3,have:1,that:1,lovely:1,had:1,than:1,haven:1		lovely:1,should:1		49	3	8
		man:1		comrades:1,man:1		what:1,naharis:1,had:1,have:1		choice:2,trust:1,who:1		50	3	8
		brought:1,sons:1				naharis:1				51	3	8
										52	3	8
warm:1	warm:1	matter:1			warm:1	hard:1		how:1		53	3	8
						wink:3,what:1,winked:1,had:1		thought:1		54	3	8
		many:1,maybe:1		many:1,boys:1		that:3,what:1,lovely:1,have:1		should:1,lovely:1,tristifer:1		55	3	8
		family:2,manner:1	family:2	manner:1		like:1,handsome:1		birth:1		56	3	8
						look:1				57	3	8
										58	3	8
						have:1				59	3	8
whatever:1	die:1	talking:2,maester:1,kingdom:1,kind:1,magic:1,person:1		person:1		that:3,have:2,what:2,kind:1,won:1,win:1,whatever:1		how:1,should:1		0	3	9
		king:2,taking:2,marrying:1,brother:1,sons:1,uncle:1,mother:1,pay:1		girls:1		that:3,naharis:1,twins:1,have:1				1	3	9
										2	3	9
										3	3	9
			home:1			tywin:1		home:1	dangerous:1	4	3	9
		king:1,asking:1		men:1,reinforcements:1		winterfell:1,have:1				5	3	9
war:1	die:1,war:1,died:1				lose:2,war:1	tywin:1,what:1,love:1		how:1,love:1,show:1		6	3	9
		make:1,extend:1		girls:1		thank:1,have:1,grace:1		hospitality:2,honored:1		7	3	9
granddaughter:3,granddaughters:2		marianne:1				granddaughter:3,had:2,granddaughters:2,have:2,wertha:1,twins:1,either:1,care:1				8	3	9
	ladies:1	patience:1,broke:1,kings:1,marry:1,make:1,man:1		ladies:1,men:1,amends:1,man:1	crossing:1	have:3,that:2,loved:1,what:1,broke:1,hasn:1,lucky:1,winterfell:1,fine:1	crossing:1,amends:1	house:1,should:1,though:1,loved:1		9	3	9
	good:1	may:1			closer:1	what:1,good:1,love:1,look:1,have:1,that:1,winterfell:1		love:1		10	3	9
		brought:1,king:1				that:3,pretty:2,what:1,love:1,shapely:1,have:1,than:1		honorable:1,shouldn:1,love:1		11	3	9
	food:1	broken:1	room:1	men:1		that:2,play:1,thank:1,broken:1,have:1,ready:1,respect:1,hall:1,wine:1		thought:1,without:1,tits:1	tits:1	12	3	9
		make:1,man:1	bed:1	men:3,man:1		love:1,have:1,best:1		hours:1,love:1		13	3	9
unsullied:1,cutting:1	good:1	partners:1,masters:1,command:1,prepare:1,extra:1,pay:1,experience:1		command:1	unsullied:1	have:2,what:1,already:1,won:1,perhaps:1,good:1		dishonest:1		14	3	9
whatever:1		matter:2,maintain:1,king:1		itself:2	closest:1	jaehaerys:1,likely:1,pride:1,than:1,whatever:1,truly:1		big:1		15	3	9
		paper:1,marks:1				that:3,happens:1,looked:1,book:1,like:1		how:2		16	3	9
hell:1	alive:1	talking:1		children:1		happens:1,what:1,hand:1,twins:1,spokes:1,have:1,hands:1,haven:1	hell:1	who:1	hell:1	17	3	9
	good:1,dead:1	many:1,kind:1,man:1		many:1,girls:1,boys:1,man:1	scary:1	that:2,kind:1,good:1,like:1,hard:1,than:1,thanks:1			dangerous:1	18	3	9
war:1	good:1,war:1,blood:1	maester:1,moment:1,make:1		moment:1,women:1	war:1	supporting:1,support:1,good:1,luwin:1,that:1				19	3	9
	good:2,blood:1,today:1	man:2,folks:1		man:2		what:2,good:2,that:1		horses:3,how:1		20	3	9
	die:1	man:2,looking:1		man:2,men:1		looking:1,better:1,what:1,that:1,than:1,hope:1		horses:2,horse:1,hope:1		21	3	9
										22	3	9
		make:1,part:1,animal:1			closer:1	won:1,like:1,best:1		hog:1	check:1	23	3	9
		brother:1		girl:1		that:2,like:2,looked:1,what:1,scared:1		chop:1		24	3	9
		payne:1,past:1,make:1,uncle:1,family:1	family:1		since:1,closest:1		since:1	how:1		25	3	9
	hodor:4	past:2,manned:1,uncle:1		manned:1		have:1		hodor:4,whoa:3,how:1,those:1		26	3	9
	hodor:14,hodoring:1	make:1			hush:1	sweet:1,shaggydog:1		hodor:14,hodoring:1		27	3	9
	dying:1,dead:1	maybe:1				that:3,what:2		shouting:2,horse:1,ghosts:1		28	3	9
cut:1		matter:2,make:1,grandpa:1				won:1,grandpa:1,that:1		bit:1		29	3	9
warg:1	warg:1,blood:1	compared:1			warg:1	happens:1,sharp:1,looks:1,that:1		how:1,choice:1		30	3	9
				boy:1		chance:1				31	3	9
	die:1							whole:1		32	3	9
		songbird:1				great:1,greatest:1		songbird:1		33	3	9
		may:1				naharis:1,that:1				34	3	9
						what:1,that:1				35	3	9
						what:1				36	3	9
				disappointment:1		hope:1		hope:1		37	3	9
		may:1		lady:1			souls:1	binding:1		38	3	9
warrior:1	warrior:1	animals:1,maiden:1,mother:1	maiden:1		warrior:1	that:2,look:1,than:1		who:1		39	3	9
	hodor:2	looking:1,many:1,asking:1		many:1		that:3,already:2,looking:1,what:1,have:1,true:1		hodor:2,should:1		40	3	9
war:1	soldier:1,war:1	brother:1		bannermen:1	war:1	have:2,happens:1,osha:1,shaggydog:1,won:1,winterfell:1		how:1,big:1		41	3	9
warriors:1	good:2,warriors:1	family:1,man:1	family:1	man:1	warriors:1	good:2,have:2,swing:2,great:1,had:1,took:1,growing:1,fine:1		how:2		42	3	9
						haven:1		how:1		43	3	9
	soldiers:1					naharis:1				44	3	9
reward:1	gods:1,good:1,reward:1	marriage:1,uncle:1			reward:1	love:2,look:2,what:1,good:1		love:2		45	3	9
made:1,granddaughters:1		mother:2,kind:1,made:1,pardon:1,woman:1,marry:1,makes:1		lady:2,girl:1,woman:1,girls:1	made:1	like:2,happy:1,kind:1,than:1,that:1,had:1,granddaughters:1,have:1,hand:1,playing:1,hope:1,harp:1		choose:1,hope:1,should:1		46	3	9
made:1		striking:1,king:1,made:1,man:1,treason:1		man:1	made:1	has:2,perhaps:1,grace:1				47	3	9
			bed:7,bedding:1	sire:1		what:1				48	3	9
	ladies:1	man:1,broke:1,normal:1	bed:3	ladies:1,girl:1,man:1		that:2,free:1,careful:1,grace:1,broke:1				49	3	9
		marriage:1,consummated:1,son:1	bedding:1	boy:2,girl:1,lady:1		what:1,have:1		should:2,horses:1,how:1,without:1		50	3	9
										51	3	9
hell:1						like:1	hell:1	whoa:4	hell:1	52	3	9
		king:1,married:1				has:1,wine:1,grace:1,haven:1		hospitality:1,shown:1		53	3	9
			home:1			ready:1,winterfell:1		home:1		54	3	9
										55	3	9
										56	3	9
	gods:2	son:3,king:1,marry:1				already:1,that:1				57	3	9
cut:1		mother:1				that:1		honor:2,hostage:1		58	3	9
										59	3	9
warg:1,mad:1	soldiers:1,warg:1	king:1,taking:1,mad:1,making:1	bed:1	itself:1	warg:1,mad:1,closest:1	what:1,won:1,share:1,chance:1,shall:1	mercy:1	bitch:1,show:1		0	3	10
	blood:1	king:1,mother:1		boy:1		won:1,shaggydog:1,original:1,osha:1				1	3	10
										2	3	10
										3	3	10
		king:10								4	3	10
		maintain:1,halfman:1,extreme:1		lady:1,halfman:1		crakehall:4,have:3,disgraced:2,what:1,look:1,that:1,hand:1,than:1,halfman:1,like:1		should:2,how:1,bit:1,who:1,whom:1		5	3	10
cut:1	today:1	small:1,make:1,sister:1,mattress:1	bed:2,room:1	lady:3		that:3,has:1,won:1		hole:2,show:2		6	3	10
	dead:1	pair:1,command:1,marriage:1,brothers:1,mother:1		torment:2,lady:1,command:1		that:2,thank:1,have:1,joke:1,fine:1,grace:1	write:1	bitch:1		7	3	10
war:2,flies:1	war:2,dying:1	king:3,make:2,man:2,kings:1		man:2	war:2,flies:1	that:2,won:2,like:1,disrespectful:1,perhaps:1,unacceptable:1,took:1,have:1,true:1,rhaegar:1		should:2,taste:1,who:1,bitter:1	dangerous:1	8	3	10
		maester:1,king:1				perhaps:1,chambers:1,grand:1,have:1,nightshade:1		essence:1		9	3	10
war:1	war:1	man:3,king:1,explain:1,many:1,treasonous:1	bed:1	man:3,many:1,statement:1	war:1,lost:1	have:2,had:1		without:1,assurances:1	assurances:1	10	3	10
war:1,warden:1	dead:2,blood:1,good:1,warden:1,war:1	march:1,family:1,song:1,mother:1,brother:1,son:1	warden:1,family:1	men:2	war:1,warden:1	that:2,happens:1,what:1,good:1,have:1,winterfell:1,save:1,than:1	write:2,dozen:1	how:1		11	3	10
	good:2	family:4,lesson:2,sons:1,small:1,making:1,explain:1,man:1	family:4	selfish:1,girl:1,desires:1,man:1		that:6,good:2,better:1,benefit:1,have:1,shall:1		house:2,how:1		12	3	10
		brought:1,son:1								13	3	10
	hodor:3	king:3,maybe:1,son:1	mushrooms:1			cook:3,cooked:1,liked:1		hodor:3,horrible:2,big:1,shouldn:1,who:1		14	3	10
	gods:4	king:2,son:2,matter:1	trident:1	men:1,babies:1	since:1	cook:2,that:2,liked:1,what:1	since:1	taste:1,thought:1,who:1,babies:1		15	3	10
forward:1,allies:1,warden:1,scrape:1	dead:3,forward:1,warden:1	man:1,grandson:1,backing:1,marry:1,married:1,son:1	warden:1	girl:2,man:1	forward:1,allies:1,warden:1	have:3,look:2,better:1,grandson:1,that:1,tywin:1,than:1		who:2,thought:1,hoster:1,bitch:1,those:1	scrape:1	16	3	10
war:1	hooded:1,war:1			boy:2,himself:1	war:1	that:4,winterfell:2,following:1,what:1,perhaps:1,handed:1,happened:1		how:1,hooded:1		17	3	10
lying:1	good:1	next:1		girls:2	lying:1	phantom:2,have:2,what:1,good:1,wondered:1,has:1,had:1		cock:2,naked:1	cock:2	18	3	10
	good:1,dead:1	make:1,mother:1				jokes:1,what:1,good:1		shouldn:1		19	3	10
	good:1	stinking:1				what:3,that:2,like:1,good:1,look:1				20	3	10
	hodor:1							hodor:1		21	3	10
	hodor:2,dead:1	brother:6,matter:1				window:1		who:4,hodor:2,ghost:1		22	3	10
	hodor:1,alive:1,dead:1	kings:1				what:3,that:3,have:1		how:3,hodor:1		23	3	10
			home:1			have:2		home:1,those:1		24	3	10
warden:1	warden:1	son:1	warden:1		warden:1	winterfell:1,took:1,special:1,that:1	favorite:1			25	3	10
made:2		son:3,made:2,brother:1,man:1		boy:1,man:1,yourself:1	made:2	have:2,best:1		choose:1,strongholds:1	disobeyed:1	26	3	10
	hodor:1,buried:1	march:1,brother:1	home:1			what:2,had:1,that:1		dragonglass:1,how:1,hodor:1,home:1,thousands:1,those:1	dragonglass:1	27	3	10
	dead:1	many:1		many:1,men:1		lucky:1,than:1				28	3	10
	blood:1					better:1,great:1,what:1,have:1,like:1		how:1,bit:1,should:1		29	3	10
		woman:2,king:1,part:1,pains:1		woman:2,boys:1	close:1	that:2,great:1		how:2,trust:1		30	3	10
rewarded:1	rewarded:1	king:1,son:1,man:1,many:1		many:1,man:1	rewarded:1	that:2,better:1,what:1,have:1,accept:1		big:1,bit:1,how:1		31	3	10
made:1	die:1,good:1,dead:1	drinking:1,made:1,mother:1,brothels:1		child:2	made:1	better:1,following:1,good:1,have:1,that:1		how:1		32	3	10
beware:1	beware:1	family:2,matters:1,expect:1,make:1,makes:1,son:1	family:2	girl:2,yourself:2,countrymen:1	beware:1	that:4,have:2,what:1,love:1,tywin:1,sweet:1,hair:1,chamber:1		how:1,love:1,those:1		33	3	10
	good:1,alive:1	asking:2,make:1	home:2	lady:1		has:3,love:2,true:2,better:1,good:1,have:1		house:2,love:2,home:2,who:1	endangers:1	34	3	10
		married:1		himself:1		merchant:1,best:1,that:1,careful:1,unhappy:1,wine:1				35	3	10
	alive:1	marriage:2,person:1,make:1,reason:1,marrying:1		children:2,person:1,myself:1,child:1		have:3,what:1,better:1,window:1,won:1,than:1,happiness:1,happy:1		who:2,how:1		36	3	10
		looking:1		babies:1		have:3,hair:1,looking:1,that:1,hands:1,had:1,happy:1		should:2,hours:1,how:1,babies:1		37	3	10
	body:1	malcolm:1		men:1		that:4,what:2,had:1,hardest:1,like:1		how:1,though:1		38	3	10
fuck:2,warm:1	warm:1	kind:1,skin:1			warm:1	what:3,hook:1,that:1,took:1,kind:1,having:1		fuck:2,hook:1	fuck:2	39	3	10
		man:2,next:1		man:2		that:2,like:1,have:1		choice:1		40	3	10
			home:2			love:2,have:2,what:1,won:1		home:2,love:2,who:1		41	3	10
		maester:2,many:2,master:1,man:1		many:2,man:1		what:2,lovely:1,look:1		how:1,who:1,titles:1,lovely:1	titles:1	42	3	10
		maester:2		men:3,child:2		that:2,hasn:1		chosen:1		43	3	10
flies:1	good:1	maester:1,make:1,son:1,penmanship:1		penmanship:1	flies:1	better:2,good:1,thank:1,had:1,cook:1,swordplay:1,than:1,hope:1		hope:1		44	3	10
		king:1			cousin:1	that:3,better:2,than:2,like:1,grace:1,hand:1,books:1,have:1,definitely:1	cousin:1	whole:1,those:1		45	3	10
	dead:1	king:1,bannerman:1		noblemen:2,men:1,bannerman:1		what:1,have:1				46	3	10
rewarded:1,made:1,war:1	die:1,rewarded:1,war:1,died:1,blood:1	magic:2,smaller:2,kingdom:1,woman:1,painted:1,kingdoms:1,nightmares:1,kings:1,made:1,man:1		woman:1,men:1,man:1	rewarded:1,made:1,war:1	that:3,had:3,have:2,has:2,grace:1,than:1		how:1,who:1		47	3	10
	die:1,good:1,blood:1	kingdom:1,king:1		boy:3	closer:1	what:2,great:2,happens:1,good:1,true:1		who:1		48	3	10
		looking:2,matter:1,kind:1,woman:1,king:1		woman:1		looking:2,what:1,rook:1,kind:1,that:1		how:1,thirsty:1,should:1		49	3	10
		brown:1				halt:2,have:1		how:1,horse:1		50	3	10
		working:1	home:1	boy:1	hush:1	gently:1		home:1		51	3	10
	good:1		deny:1	boy:1		saved:2,good:1,that:1	mercy:1			52	3	10
made:1	die:1,dead:1	king:3,maester:1,made:1,party:1,andals:1,many:1,commander:1		many:1,men:1,commander:1	since:1,made:1	what:2,has:1,grace:1,have:1,hand:1,haven:1,took:1	since:1	house:1,how:1,thousands:1,though:1		53	3	10
war:3,lies:1,made:1	war:3,died:1	king:1,made:1,marches:1,matthos:1,kings:1,part:1			war:3,lies:1,made:1	better:1,play:1,has:1,true:1,that:1		matthos:1		54	3	10
mock:1	god:1					love:1,like:1,that:1,perhaps:1,saved:1,ready:1,chains:1,grace:1		love:1		55	3	10
										56	3	10
		mother:1				what:1,won:1,khaleesi:1				57	3	10
										58	3	10
										59	3	10
whatever:1	die:1,brood:1	pay:1,marry:1,brood:1,man:1,mare:1		man:1		what:1,thank:1,have:1,changed:1,grace:1,whatever:1,luck:1		house:1,bid:1,hollard:1		0	4	1
		maybe:1	home:1	boy:1,lady:1		fine:1,have:1,that:1		home:1,whore:1,choice:1		1	4	1
						playing:1				2	4	1
										3	4	1
										4	4	1
made:1		made:1,magnificent:1			made:1	looks:1				5	4	1
war:1	good:1,war:1	king:2,kingsguard:2,swordsman:1,family:1,matter:1	family:1	swordsman:1	since:1,war:1	hand:2,have:2,finest:1,thank:1,that:1,original:1,had:1,better:1,good:1,hands:1,than:1	since:1	how:2,who:2,else:1		6	4	1
	bloody:2,die:1,return:1	king:4,repair:1,many:1,breaking:1,kingslayer:1,expect:1,prisoner:1,kingsguard:1,exercise:1,man:1	home:2,precedent:1	many:1,man:1		what:1,won:1,love:1,hand:1,that:1	sacred:1	honor:3,home:2,how:1,without:1,love:1,exercise:1	bloody:2	7	4	1
fuck:1	bodyguard:1	many:1,family:1,man:1	family:1	many:1,man:1,dornishmen:1,children:1		what:1,haven:1,handed:1		how:1,fuck:1,ambition:1	fuck:1	8	4	1
	blood:2,manwoodys:1,lemonwood:1	martells:2,party:2,diplomat:1,may:1,kingsgrave:1,looking:1,manwoodys:1,smart:1		manwoodys:1		looking:1,happen:1,has:1,that:1		house:2,how:1		9	4	1
warrior:1	warrior:1	king:3,company:2,brother:1,remain:1,master:1,parties:1,martell:1,man:1		boy:1,man:1	warrior:1	grace:1,hand:1		houses:1,house:1		10	4	1
fucking:1	somebodies:1,somebody:1	fucking:1,dornishman:1,diplomacy:1		dornishman:1,men:1	single:1	that:1,fine:1,half:1	single:1	fucking:1,how:1,big:1	fucking:1	11	4	1
	good:2	pale:2		lady:1,women:1		like:4,good:2,look:2,has:1,lovely:1,likes:1		taste:1,how:1,bit:1,lovely:1,shows:1		12	4	1
		expensive:1		lady:1,boy:1,establishment:1,girls:1		have:2,what:1		who:1,whore:1		13	4	1
	gods:1	many:2		many:2,dornishmen:1	lost:1	like:2,hall:2,spoke:2,look:1,that:1,lover:1	soul:1	lover:1		14	4	1
hates:1		dornishman:1,woman:1,may:1,many:1,make:1,man:1	golden:1,room:1	dornishman:1,sirs:1,woman:1,man:1,many:1	close:1	better:1,shaved:1,than:1,hates:1,like:1		who:1		15	4	1
		king:1,uncle:1,paramour:1,make:1,pass:1,son:1		girls:2		that:2,tywin:1,what:1,love:1		how:1,love:1,pass:1	pass:1	16	4	1
		king:2,sister:2,son:2,speaking:2,kinds:1,family:1,may:1,many:1,married:1,brothel:1,partake:1,partook:1	family:1	many:1,dornishmen:1,children:1		loved:1,kinds:1,rhaegar:1,have:1,that:1,partook:1		thought:1,loved:1		17	4	1
war:2	war:2	sister:2,woman:1,asking:1		woman:1,children:1	war:2	what:2,that:2,rhaegar:1,great:1,took:1,have:1,half:1,happened:1		those:1		18	4	1
		pay:1						who:1		19	4	1
		mother:1				khaleesi:1				20	4	1
					since:1	grace:3,naharis:1,looks:1,have:1,shake:1,than:1	since:1	how:1		21	4	1
		man:1		man:1		what:1,winning:1,thank:1,that:1		honor:2,holding:1		22	4	1
		moment:1		lady:2,moment:1		love:1,thank:1,have:1		how:1,love:1		23	4	1
cut:1,executed:1	body:2,good:1,died:1	mother:2,brother:2,woman:1,executed:1,family:1,thinking:1,man:1	family:1	woman:1,children:1,man:1		what:2,good:1,like:1,have:1,nightshade:1,happened:1,hand:1		how:2,essence:1		24	4	1
	godswood:1	many:1,pardon:1,mother:1		many:1		what:2,like:2,true:1,have:1,look:1		how:1		25	4	1
hates:1	good:2	king:1,family:1,martell:1	family:1	child:2		have:3,what:2,good:2,love:2,that:1,shae:1,haven:1,hates:1		love:2,how:1,bit:1,whose:1	dangerous:1	26	4	1
		talking:2,craftsmanship:1,make:1,excellent:1		craftsmanship:1		what:2,love:1,like:1,hand:1		chop:1,love:1		27	4	1
	odd:1	maester:2,matter:1,part:1,man:1		man:1		that:2,what:1,thank:1,fond:1,better:1,hook:1,have:1,grace:1,happy:1		how:1,hook:1		28	4	1
	dead:2,died:1,today:1	kingsguard:1,expect:1,traumatic:1,marrying:1,marry:1,brother:1,son:1	accident:1,highgarden:1			that:2,like:2,than:1,have:1,hands:1		short:2,bitch:1,biter:1		29	4	1
		prisoner:2,kingsguard:1,expect:1				what:3,changed:2,took:2,hand:1,grace:1				30	4	1
		walking:1,march:1,mance:1,man:1	yards:1	yourself:1,boy:1,men:1,mance:1,man:1		shaft:1,what:1,winter:1,pretty:1,that:1	rabbit:1	shouldn:1,rabbit:1		31	4	1
fucking:1,hate:1		fucking:1,mance:1		mance:1		better:1,hate:1,took:1,that:1		fucking:1,how:1,taste:1	fucking:1	32	4	1
warg:1	warg:1,anybody:1	maybe:1,mance:1		mance:1,yourself:1	lost:2,warg:1,lazy:1	better:1,won:1,like:1,that:1,had:1,than:1		those:1		33	4	1
	die:1,blood:1	marbled:1,next:1	courtyard:1			better:1,looked:1,ham:1,that:1,winterfell:1,had:1,than:1		whole:1		34	4	1
hate:2	gods:1	except:1		girls:2		hang:2,hate:2,loved:1,halfhand:1,better:1,chance:1,ready:1,than:1		loved:1,qhorin:1		35	4	1
	die:1,alive:1	brother:2,manned:1,mance:1,breaking:1,son:1,expect:1,sneaking:1,man:1	climbed:1	girl:2,boy:1,manned:1,mance:1,men:1,man:1		what:2,halfhand:2,like:2,free:2,have:1,that:1,chance:1		who:1		36	4	1
warg:1	warg:1,good:1	mance:3,king:1,brothel:1,broke:1,marches:1,commanded:1		mance:3,commanded:1,boy:1	warg:1	have:2,has:2,good:1,already:1,greatest:1,broke:1,that:1		how:1,shot:1,hornfoots:1		37	4	1
execute:1	today:1	maester:1,king:1,execute:1,taking:1,man:1,magical:1,commander:1		men:1,commander:1,man:1		free:2,won:1		how:1,trust:1		38	4	1
	dead:1	grandmother:1,king:1,pardon:1,sparrow:1,margaery:1,songs:1,next:1		lady:2	sad:1	like:2,that:2,best:2,grandmother:1,perhaps:1,grandfather:1	jewelers:1	who:4,how:1,choose:1,rubbish:1,should:1		39	4	1
	gods:1	king:2,marvelous:1,moment:1,grandson:1		lady:2,boy:1,moment:1	singular:1	shadow:2,grandson:1,silly:1,like:1,have:1	singular:1	who:1		40	4	1
war:2	war:2,good:1	king:2,margaery:2,brothersÂ:1,primary:1,uncle:1,expect:1,broke:1,kingsguard:1		tommen:1,himself:1,lady:1,entertainment:1	war:2,since:1	won:2,grace:2,good:1,love:1,thank:1,book:1,broke:1,saved:1	since:1	who:1,love:1		41	4	1
	kingswood:1,brotherhood:1	brotherhood:1,kingsguard:1,kingswood:1,makes:1,pages:1,man:1		man:1	single:1	great:3,hand:2,grace:1,have:1,that:1	write:1,single:1	how:1,brotherhood:1		42	4	1
	died:1	matter:2,masters:1,master:1,smart:1,marching:1				grace:3,great:2,have:1,what:1				43	4	1
		make:1,part:1,poisonous:1		lady:1		have:3,like:2,especially:1,that:1,harpy:1,grace:1		without:1,eases:1,shoes:1,who:1		44	4	1
	bury:2	marker:1,many:1		many:1,men:1		grace:1		how:1		45	4	1
made:1	dead:2,return:1,returned:1	king:1,sister:1,made:1,pain:1,mother:1,maybe:1		kidnap:1,girls:1	since:2,made:1	hasn:1,look:1,that:1,what:1,hair:1,looks:1,has:1,than:1	since:2	ass:1,bit:1,who:1	ass:1	46	4	1
	good:1	reason:1				good:1,have:1				47	4	1
		mother:2,may:1,king:1,repay:1,kind:1			sad:1	have:3,that:2,thanks:2,kind:1,like:1,than:1,accept:1		house:2,should:1,hollard:1,those:1,else:1		48	4	1
		moment:1		lady:2,moment:1		pride:1,have:1,that:1		horse:2,horses:1		49	4	1
	code:1,dead:1	maybe:1,stomach:1,smart:1,family:1,man:1	family:1	boys:1,men:1,man:1		have:3,like:1,that:1,fine:1,than:1,value:1		horses:1,without:1		50	4	1
fuck:1		small:1,brother:1,man:1		man:1		what:3,harrenhal:1,care:1,took:1,that:1		fuck:1	fuck:1	51	4	1
	good:1	may:1		girl:1		good:1,have:1		hound:1		52	4	1
war:1	good:1,war:1	king:1,brother:1,making:1			war:1	what:5,fun:2,good:1,like:1,that:1,chairs:1,had:1,better:1,twins:1,hammer:1,best:1		without:1		53	4	1
fuck:1,whatever:1		king:4,kind:1,make:1	hidden:1	yourself:1		kind:1,like:1,have:1,that:1,had:1,whatever:1		how:1,fuck:1,should:1	fuck:1	54	4	1
		king:1,pay:1,makes:1,paid:1,broken:1		chickens:2,chicken:1,men:1		broken:1,what:1,likes:1,that:1		bit:1,those:1,thirsty:1		55	4	1
fucking:1	die:1	fucking:1,king:1	room:1	chickens:2,chicken:1		have:1,that:1		fucking:1	fucking:1	56	4	1
